PRODUCCION;PROD_ACUMULADA;RECHAZO_TOTAL;RECHAZO_CAJA_MANGA;RECHAZO_LINEA;RECUP_PROCESO;RECUP_TRADICIONAL;PRODUCT_PROCESO;PRODUCT_TOTAL;COSTO_PROY_ACTUAL;TIPO_PRODUCTO;AB_RECUPERADO;RPS;DISPON_REFERENCIAL;PERDIDAS_EQUIPOS;PERDIDAS_PROCESO;INGRESO_ACIDULACION;SET_POINT_ACIDULACION;CANTIDAD_LF;CANT_TOTAL_LF_DIEMME;CANTIDAD_LF_DIEMME_1;PORC_CANT_LF_DIEMME_1;CANTIDAD_LF_DIEMME_2;PORC_CANT_LF_DIEMME_2;CONSU_PULPA_DIEMME_1;CONSU_PULPA_DIEMME_2;CANTIDAD_LF_HOESCH;N_FILTRADAS_DIEMME;N_FILTRADAS_HOESCH;LF_BAJADO;PORC_CARGA_DIEMME;PORC_APORTE_AM_DIEMME;M3_FILTRADA_DIEMME;M3_FILTRADA_HOESCH;B2O3_AM_INGRESO_RX;LEY_ULEXITA;ULEXITA_DIARIA;ACIDO_SULFU_DIARIO;FACT_DESV_PESOMETRO;PORC_CARGA_PNNEVIS;PORC_ENVASADO_H4;REC_PROCESO_ACUM;REC_TRADICIONAL_ACUM;FILTRADAS_DMM_1;FILTRADAS_DMM_2;PROD_ACUMULADA_MES;PROD_ACUMULADA_TOTAL;PROMEDIO_D1;PROMEDIO_D2;PROM_TOTAL_DIEMME;PROMEDIO_HOESCH;CONSUMO_AGUA_DIA;PORC_PRODUCCION_SACOS
257,625;2524,700;26,000;17,000;9,000;0,718;0,718;119,920;119,920;583,300;GI;45,790;11,000;0,681;0,940;0,060;41,242;41,000;2171,400;1951,600;1085,915;0,556;865,685;0,444;1568,000;1250,000;219,800;36,000;8,000;2148,300;0,899;0,367;54,211;27,475;57,400;17,020;1187,990;187,300;0,773;0,427;0,797;0,696;0,696;20,000;17,000;113,848;113,848;19,556;19,333;38,778;13,222;979,730;0,676
330,200;2854,900;27,000;14,000;13,000;0,738;0,738;118,135;118,135;576,300;Estándar;52,180;13,000;0,886;0,646;0,354;39,020;41,000;2795,100;2292,100;1227,106;0,535;1064,994;0,465;1688,000;1465,000;503,000;42,000;19,000;2795,100;0,820;0,330;54,574;26,474;55,900;17,160;1467,610;228,400;0,798;0,556;0,870;0,700;0,700;22,000;20,000;114,328;114,328;19,800;19,400;39,100;13,800;1102,000;0,637
320,000;3174,900;30,000;22,000;8,000;0,753;0,753;113,859;113,859;572,800;Estándar;43,900;11,000;0,891;0,471;0,529;38,851;41,000;2802,800;1937,600;1140,520;0,589;797,080;0,411;1511,000;1056,000;865,200;34,000;29,000;2810,500;0,691;0,257;56,988;29,834;55,700;16,270;1470,110;215,200;0,826;0,543;0,955;0,705;0,705;19,000;15,000;114,281;114,281;19,727;19,000;38,636;15,182;1206,290;0,635
305,350;3480,250;24,500;16,000;8,500;0,722;0,722;108,945;108,945;570,300;Estándar;40,560;10,000;0,888;0,377;0,623;40,284;41,000;2841,300;2029,100;1252,613;0,617;776,487;0,383;1689,000;1047,000;812,200;36,000;25,000;2802,800;0,714;0,275;56,364;32,488;55,200;16,840;1414,900;217,500;0,766;0,572;0,848;0,707;0,707;22,000;14,000;113,792;113,792;19,917;18,583;38,417;16,000;1148,780;0,678
323,175;3803,425;24,000;18,000;6,000;0,734;0,734;116,910;116,910;566,200;Estándar;44,700;15,000;0,876;0,629;0,371;40,775;41,000;2772,000;2004,200;1059,579;0,529;944,621;0,471;1401,000;1249,000;767,800;36,000;25,000;2764,300;0,723;0,243;55,672;30,712;55,900;16,920;1465,490;232,700;0,799;0,572;0,793;0,709;0,709;18,000;18,000;114,050;114,050;19,769;18,538;38,231;16,692;1127,620;0,589
320,800;4124,225;36,500;23,000;13,500;0,743;0,743;115,089;115,089;563,200;Estándar;38,340;10,000;0,884;0,539;0,461;39,134;41,000;2779,700;2161,000;1205,588;0,558;955,412;0,442;1677,000;1329,000;618,700;39,000;21,000;2787,400;0,777;0,277;55,410;29,462;53,100;16,450;1477,900;224,400;0,793;0,596;0,882;0,711;0,711;21,000;18,000;114,130;114,130;19,857;18,500;38,286;17,000;1161,520;0,557
310,000;4434,225;44,000;24,000;20,000;0,725;0,725;108,810;108,810;560,900;Estándar;35,160;9,000;0,903;0,310;0,690;39,595;41,000;2841,300;2121,100;1280,708;0,604;840,392;0,396;1655,000;1086,000;720,200;39,000;17,000;2849,000;0,747;0,247;54,387;42,365;54,000;17,470;1377,590;219,900;0,755;0,589;0,858;0,712;0,712;21,000;18,000;113,742;113,742;19,933;18,467;38,333;17,000;1225,110;0,574
315,000;4749,225;38,000;28,000;10,000;0,714;0,714;113,009;113,009;559,200;GI;40,000;10,000;0,884;0,480;0,520;43,320;41,000;2795,100;1484,792;640,225;0,431;844,567;0,569;918,000;1211,000;1310,308;30,000;41,000;2787,400;0,531;0,209;49,493;31,959;54,850;17,390;1427,950;229,640;0,733;0,525;0,890;0,713;0,713;12,000;18,000;113,693;113,693;19,438;18,438;37,813;18,500;1119,550;0,595
328,500;5077,725;36,000;23,000;13,000;0,729;0,729;115,304;115,304;556,000;GI/ABK;45,210;11,000;0,903;0,453;0,547;42,431;41,000;2856,700;1856,295;1095,334;0,590;760,961;0,410;1556,000;1081,000;1000,405;37,000;30,000;2849,000;0,650;0,263;50,170;33,347;55,550;17,450;1454,380;232,711;0,777;0,546;0,860;0,714;0,714;20,000;17,000;113,795;113,795;19,471;18,353;37,765;19,176;1155,650;0,687
342,275;5420,000;39,000;27,000;12,000;0,734;0,734;122,455;122,455;551,900;GI/ABK;43,620;11,000;0,886;0,942;0,058;41,716;41,000;2795,100;1943,980;1408,463;0,725;535,518;0,275;1678,000;638,000;851,120;32,000;33,000;2795,100;0,695;0,281;60,749;25,792;54,840;17,600;1491,440;235,795;0,785;0,587;0,904;0,716;0,716;22,000;10,000;114,306;114,306;19,611;17,889;37,444;19,944;1133,790;0,796
321,850;5741,850;30,000;23,000;7,000;0,731;0,731;115,786;115,786;549,800;GI;46,660;13,000;0,881;0,571;0,429;44,382;41,000;2779,700;2398,550;1122,343;0,468;1276,207;0,532;1561,000;1775,000;381,150;40,000;11,000;2779,700;0,863;0,315;59,964;34,650;56,390;17,540;1412,440;223,747;0,776;0,539;0,886;0,717;0,717;19,000;21,000;114,388;114,388;19,579;18,053;37,579;19,474;1149,140;0,758
349,575;6091,425;30,400;19,000;11,400;0,828;0,957;102,859;118,846;546,300;GI;45,700;12,000;0,932;0,103;0,897;39,123;38,500;2941,400;2496,912;1243,981;0,498;1252,931;0,502;1529,000;1540,000;444,488;32,000;9,000;2941,400;0,849;0,259;78,029;49,388;53,480;17,170;1197,770;176,930;0,846;0,568;0,898;0,721;0,727;16,000;16,000;113,750;114,635;19,400;17,950;37,300;18,950;1077,180;0,768
315,075;6406,500;33,100;21,000;12,100;0,777;0,969;89,156;113,663;545,700;GI;51,520;12,000;0,879;0,228;0,772;39,896;38,000;2772,000;2227,458;1005,794;0,452;1221,664;0,548;1258,000;1528,000;544,542;29,000;14,000;2772,000;0,804;0,241;76,809;38,896;54,000;16,790;1090,550;157,450;0,817;0,573;0,817;0,723;0,736;13,000;16,000;112,530;114,587;19,095;17,857;36,905;18,714;1056,210;0,716
315,475;6721,975;28,600;19,000;9,600;0,708;0,930;86,144;113,179;545,900;GI;48,550;12,000;0,884;0,200;0,800;40,996;38,000;2787,400;1839,645;950,960;0,517;888,685;0,483;1130,000;1056,000;947,755;25,000;26,000;2787,400;0,660;0,187;73,586;36,452;52,080;16,910;1129,630;172,730;0,813;0,558;0,835;0,722;0,743;13,000;12,000;111,277;114,520;18,818;17,591;36,364;19,045;1097,360;0,715
303,475;7025,450;38,700;21,000;17,700;0,703;0,911;93,608;121,269;546,300;GI;55,510;13,000;0,793;0,453;0,547;39,797;38,000;2502,500;1880,086;1014,446;0,540;865,640;0,460;1343,000;1146,000;622,414;28,000;19,000;2502,500;0,751;0,230;67,146;32,759;52,830;17,400;1077,770;167,970;0,802;0,535;0,868;0,722;0,749;15,000;13,000;110,555;114,796;18,652;17,391;36,000;19,043;1090,330;0,750
326,925;7352,375;37,000;29,000;8,000;0,705;0,942;91,054;118,929;546,600;GI;55,220;13,000;0,871;0,258;0,742;39,835;38,000;2741,200;1647,216;698,997;0,424;948,219;0,576;833,000;1130,000;1093,984;25,000;29,000;2748,900;0,601;0,184;65,889;37,724;54,840;17,770;1099,940;171,809;0,797;0,553;0,849;0,721;0,756;11,000;14,000;109,717;114,973;18,333;17,250;35,542;19,458;1272,580;0,648
310,925;7663,300;43,000;31,000;12,000;0,712;0,989;84,025;116,705;547,300;GI;61,630;13,000;0,845;0,283;0,717;40,330;38,000;2671,900;2187,743;1208,036;0,552;979,707;0,448;1492,000;1210,000;484,157;30,000;13,000;2664,200;0,819;0,240;72,925;37,243;54,570;17,480;1012,840;157,800;0,797;0,523;0,879;0,721;0,763;15,000;15,000;108,689;115,043;18,200;17,160;35,320;19,200;1157,700;0,538
323,725;7987,025;37,000;31,000;6,000;0,743;0,743;112,714;112,714;545,900;GI;55,420;13,000;0,910;0,342;0,658;36,164;40,300;2872,100;1830,623;948,908;0,518;881,715;0,482;1158,000;1076,000;1041,477;28,000;36,000;2872,100;0,637;0,207;65,379;28,930;55,470;17,640;1389,760;216,220;0,805;0,551;0,860;0,722;0,763;13,000;15,000;108,855;114,946;18,000;17,077;35,038;19,846;1200,280;0,615
322,522;8309,547;28,997;18,000;10,997;0,746;0,746;118,657;118,657;544,300;GI;39,030;9,000;0,862;0,744;0,256;43,318;41,000;2718,100;2067,330;1194,545;0,578;872,785;0,422;1511,000;1104,000;650,770;32,000;20,000;2718,100;0,761;0,248;64,604;32,539;50,210;17,250;1411,510;213,730;0,870;0,626;0,938;0,723;0,762;17,000;15,000;109,224;115,086;17,963;17,000;34,926;19,852;1142,780;0,735
329,075;8638,622;32,300;18,000;14,300;0,730;0,730;116,133;116,133;543,200;GI;32,700;8,000;0,898;0,508;0,492;44,419;41,000;2833,600;2046,971;1190,671;0,582;856,300;0,418;1549,000;1114,000;786,629;35,000;32,000;2833,600;0,722;0,225;58,485;24,582;54,270;17,160;1478,440;231,230;0,820;0,571;0,838;0,723;0,761;19,000;16,000;109,485;115,126;18,000;16,964;34,929;20,286;1178,200;0,679
343,300;8981,922;30,800;18,000;12,800;0,735;0,735;117,637;117,637;541,800;GI;44,470;11,000;0,925;0,382;0,618;43,069;41,000;2910,600;2026,575;1260,930;0,622;765,645;0,378;1665,000;1011,000;884,025;35,000;31,000;2918,300;0,696;0,238;57,902;28,517;54,830;17,270;1523,770;236,740;0,830;0,588;0,889;0,723;0,760;20,000;15,000;109,790;115,220;18,069;16,897;34,931;20,655;1184,790;0,729
305,500;305,500;24,100;12,000;12,100;0,745;0,745;110,825;110,825;532,900;Estándar;53,070;13,000;0,874;0,468;0,532;40,994;41,000;2756,600;2017,702;1145,579;0,568;872,123;0,432;1483,000;1129,000;738,898;33,000;24,000;2756,600;0,732;0,263;61,142;30,787;56,240;17,730;1301,520;206,310;0,872;0,602;0,918;0,745;0,745;17,000;16,000;110,825;110,825;17,000;16,000;33,000;24,000;1124,300;0,760
302,525;608,025;23,300;17,000;6,300;0,719;0,719;109,136;109,136;550,100;Estándar;53,940;13,000;0,879;0,418;0,582;43,545;41,000;2779,700;2097,876;1334,322;0,636;763,554;0,364;1758,000;1006,000;681,824;35,000;24,000;2772,000;0,755;0,273;59,939;28,409;56,580;17,950;1319,710;219,650;0,821;0,585;0,896;0,732;0,732;21,000;14,000;109,978;109,978;19,000;15,000;34,000;24,000;1233,970;0,662
331,000;939,025;24,000;16,000;8,000;0,732;0,732;114,327;114,327;538,600;Estándar;63,800;14,000;0,918;0,332;0,668;43,211;41,000;2895,200;1710,642;880,248;0,515;830,394;0,485;1183,000;1116,000;1184,558;29,000;31,000;2895,200;0,591;0,220;58,988;38,212;53,640;17,840;1427,290;226,200;0,837;0,529;0,789;0,732;0,732;14,000;15,000;111,473;111,473;17,333;15,000;32,333;26,333;1297,250;0,609
313,725;1252,750;33,000;23,000;10,000;0,720;0,720;113,492;113,492;538,200;Estándar;50,600;12,000;0,876;0,521;0,479;43,390;41,000;2764,300;1854,864;1263,034;0,681;591,830;0,319;1639,000;768,000;909,436;31,000;29,000;2764,300;0,671;0,308;59,834;31,360;55,470;18,060;1357,800;220,525;0,824;0,532;0,883;0,729;0,729;21,000;10,000;111,972;111,972;18,250;13,750;32,000;27,000;1246,150;0,562
331,410;1584,160;29,760;19,000;10,760;0,766;0,766;118,568;118,568;531,000;Estándar;51,530;12,000;0,886;0,667;0,333;42,833;41,000;2787,400;2368,226;1373,415;0,580;994,811;0,420;1763,000;1277,000;419,174;36,000;13,000;2795,100;0,850;0,349;65,784;32,244;59,250;17,810;1367,840;211,630;0,858;0,538;0,810;0,736;0,736;21,000;15,000;113,290;113,290;18,800;14,000;32,800;24,200;1253,140;0,608
320,200;1904,360;24,000;16,000;8,000;0,732;0,732;113,309;113,309;530,300;Estándar;42,820;10,000;0,896;0,434;0,566;38,987;41,000;2818,200;2497,414;1247,962;0,500;1249,453;0,500;1674,000;1676,000;320,786;40,000;12,000;2825,900;0,886;0,316;62,435;26,732;57,240;17,720;1389,390;224,630;0,784;0,550;0,857;0,736;0,736;20,000;20,000;113,293;113,293;19,000;15,000;34,000;22,167;1106,310;0,599
310,200;2214,560;25,700;15,000;10,700;0,742;0,742;115,432;115,432;531,900;Estándar/GI;52,010;12,000;0,852;0,652;0,348;43,706;41,000;2702,700;2337,725;1172,248;0,501;1165,477;0,499;1558,000;1549,000;364,975;38,000;12,000;2687,300;0,865;0,379;61,519;30,415;56,020;17,930;1313,050;232,330;0,800;0,587;0,838;0,737;0,737;19,000;19,000;113,588;113,588;19,000;15,571;34,571;20,714;1099,270;0,510
320,650;2535,210;41,700;34,000;7,700;0,757;0,757;115,997;115,997;530,900;GI;61,620;15,000;0,876;0,596;0,404;42,455;41,000;2764,300;2313,316;1179,484;0,510;1133,832;0,490;1576,000;1515,000;450,984;38,000;15,000;2764,300;0,837;0,300;60,877;30,066;59,450;17,550;1359,410;190,466;0,816;0,596;0,768;0,739;0,739;19,000;19,000;113,887;113,887;19,000;16,000;35,000;20,000;1036,360;0,451
337,800;2873,010;42,000;33,000;9,000;0,758;0,758;116,366;116,366;526,100;GI;52,800;13,000;0,920;0,375;0,625;42,921;41,000;2902,900;2367,743;1222,800;0,516;1144,943;0,484;1602,000;1500,000;535,157;37,000;16,000;2902,900;0,816;0,284;63,993;33,447;60,290;17,930;1400,450;219,800;0,864;0,577;0,803;0,741;0,741;19,000;18,000;114,173;114,173;19,000;16,222;35,222;19,556;1112,980;0,588
310,425;3183,435;49,400;37,000;12,400;0,748;0,748;114,857;114,857;526,000;GI;47,900;12,000;0,857;0,622;0,378;43,189;41,000;2702,700;2217,081;1187,318;0,536;1029,763;0,464;1575,000;1366,000;485,619;35,000;16,000;2702,700;0,820;0,294;63,345;30,351;58,600;17,890;1305,610;207,350;0,815;0,516;0,893;0,742;0,742;19,000;16,000;114,240;114,240;19,000;16,200;35,200;19,200;1130,430;0,536
303,075;3486,510;45,000;35,000;10,000;0,733;0,733;118,555;118,555;526,800;GI;44,380;10,000;0,810;0,827;0,173;43,790;41,000;2548,700;1813,353;919,701;0,507;893,652;0,493;1271,000;1235,000;735,347;32,000;19,000;2556,400;0,711;0,273;56,667;38,702;56,860;17,970;1295,360;210,670;0,822;0,584;0,944;0,741;0,741;16,000;16,000;114,602;114,602;18,727;16,182;34,909;19,182;1006,560;0,669
332,050;3818,560;42,000;33,000;9,000;0,752;0,752;120,121;120,121;525,300;GI;62,830;15,000;0,876;0,782;0,218;45,061;41,000;2756,600;2138,591;1182,836;0,553;955,755;0,447;1646,000;1330,000;618,009;37,000;17,000;2764,300;0,776;0,299;57,800;36,353;55,700;17,950;1385,170;223,800;0,879;0,576;0,895;0,742;0,742;20,000;17,000;115,062;115,062;18,833;16,250;35,083;19,000;1190,260;0,665
326,375;4144,935;48,000;39,000;9,000;0,743;0,743;119,063;119,063;524,300;GI;46,660;11,000;0,869;0,744;0,256;42,783;41,000;2741,200;1820,963;836,040;0,459;984,923;0,541;1095,000;1290,000;920,237;32,000;35,000;2741,200;0,664;0,260;56,905;26,292;55,900;17,690;1399,150;224,460;0,887;0,534;0,872;0,742;0,742;15,000;17,000;115,367;115,367;18,538;16,308;34,846;20,231;1165,190;0,570
309,573;4454,508;41,573;33,000;8,573;0,730;0,730;113,252;113,252;524,500;GI;31,980;8,000;0,867;0,549;0,451;43,941;41,000;2733,500;2206,804;1235,359;0,560;971,445;0,440;1643,000;1292,000;526,696;37,000;17,000;2733,500;0,807;0,353;59,643;30,982;53,900;17,880;1335,080;214,050;0,789;0,551;0,857;0,741;0,741;20,000;17,000;115,218;115,218;18,643;16,357;35,000;20,000;1079,800;0,581
306,150;4760,658;37,000;31,000;6,000;0,747;0,747;111,061;111,061;525,400;GI;59,710;14,000;0,874;0,473;0,527;38,891;41,000;2756,600;2244,517;1268,441;0,565;976,076;0,435;1666,000;1282,000;512,083;37,000;19,000;2756,600;0,814;0,304;60,663;26,952;58,250;18,070;1277,480;203,000;0,776;0,554;0,816;0,742;0,742;20,000;17,000;114,941;114,941;18,733;16,400;35,133;19,933;1202,260;0,668
300,375;5061,033;24,000;17,000;7,000;0,737;0,737;110,509;110,509;526,400;GI;38,010;9,000;0,862;0,502;0,498;40,874;41,000;2718,100;2076,555;1187,817;0,572;888,738;0,428;1537,000;1150,000;641,545;33,000;20,000;2718,100;0,764;0,261;62,926;32,077;53,750;17,940;1278,650;204,090;0,840;0,522;0,826;0,741;0,741;18,000;15,000;114,668;114,668;18,688;16,313;35,000;19,938;1122,170;0,664
232,650;5293,683;27,500;16,000;11,500;0,748;0,748;112,321;112,321;529,500;GI;46,660;11,000;0,657;0,837;0,163;41,332;41,000;2063,600;1311,476;933,593;0,712;377,883;0,288;1260,000;510,000;752,124;22,000;23,000;2071,300;0,636;0,261;59,613;32,701;54,370;17,520;1000,070;154,520;0,790;0,551;0,844;0,742;0,742;15,000;7,000;114,563;114,563;18,724;15,981;34,705;20,394;1056,390;0,382
301,925;5595,608;23,000;15,000;8,000;0,720;0,720;112,032;112,032;530,900;GI;54,220;13,000;0,854;0,557;0,443;41,029;41,000;2702,700;1819,163;1199,211;0,659;619,952;0,341;1503,000;777,000;883,537;29,000;31,000;2695,000;0,673;0,298;62,730;28,501;55,780;17,330;1362,110;219,660;0,809;0,586;0,907;0,740;0,740;19,000;10,000;114,423;114,423;18,739;15,644;34,384;20,990;1023,760;0,658
316,753;5912,361;27,000;19,000;8,000;0,750;0,750;113,324;113,324;531,400;GI;62,330;14,000;0,886;0,478;0,522;41,368;41,000;2795,100;2513,552;1212,199;0,482;1301,353;0,518;1686,000;1810,000;281,548;43,000;9,000;2795,100;0,899;0,381;58,455;31,283;56,430;16,570;1434,970;218,870;0,816;0,525;0,903;0,741;0,741;21,000;22,000;114,364;114,364;18,860;15,983;34,843;20,352;1034,230;0,642
338,017;6250,378;31,585;21,000;10,585;0,756;0,756;118,966;118,966;529,700;GI;45,900;11,000;0,901;0,625;0,375;40,442;41,000;2841,300;2511,441;1142,657;0,455;1368,784;0,545;1521,000;1822,000;329,859;41,000;12,000;2841,300;0,884;0,326;61,255;27,488;58,090;17,650;1420,660;218,270;0,800;0,530;0,859;0,742;0,742;19,000;22,000;114,604;114,604;18,867;16,287;35,154;19,929;1121,240;0,588
323,867;6574,245;32,742;20,000;12,742;0,735;0,735;118,815;118,815;529,300;GI;46,450;11,000;0,864;0,745;0,255;43,061;41,000;2695,000;2200,030;1147,109;0,521;1052,921;0,479;1498,000;1375,000;494,970;36,000;17,000;2725,800;0,816;0,301;61,112;29,116;56,690;17,290;1433,910;224,820;0,801;0,549;0,880;0,741;0,741;19,000;17,000;114,804;114,804;18,873;16,322;35,195;19,788;1065,300;0,658
300,175;6874,420;22,000;14,000;8,000;0,723;0,723;119,582;119,582;530,500;GI;55,150;14,000;0,796;0,875;0,125;40,676;41,000;2541,000;1303,160;581,530;0,446;721,630;0,554;743,000;922,000;1237,840;23,000;45,000;2510,200;0,513;0,208;56,659;27,508;52,010;17,190;1358,790;204,430;0,793;0,565;0,868;0,741;0,741;10,000;13,000;115,005;115,005;18,466;16,169;34,635;20,946;1072,280;0,511
302,000;7176,420;16,800;7,000;9,800;0,735;0,735;116,729;116,729;531,600;GI;52,730;13,000;0,820;0,756;0,244;40,980;41,000;2587,200;2091,754;1238,294;0,592;853,461;0,408;1596,000;1100,000;495,446;35,000;21,000;2587,200;0,809;0,320;59,764;23,593;56,410;17,080;1353,640;208,004;0,832;0,502;0,861;0,740;0,740;20,000;15,000;115,076;115,076;18,533;16,118;34,651;20,949;1123,550;0,686
284,975;7461,395;17,000;9,000;8,000;0,730;0,730;116,383;116,383;533,400;GI;56,750;14,000;0,776;0,806;0,194;44,042;41,000;2448,600;2085,289;1125,083;0,540;960,206;0,460;1549,000;1322,000;363,311;37,000;15,000;2448,600;0,852;0,335;56,359;24,221;57,220;17,760;1238,010;198,224;0,755;0,695;0,730;0,740;0,740;20,000;17,000;115,126;115,126;18,595;16,155;34,750;20,698;1104,480;0,721
312,175;7773,570;32,400;14,000;18,400;0,748;0,748;122,115;122,115;533,500;GI;48,130;12,000;0,810;0,960;0,040;41,109;41,000;2556,400;1983,312;1069,090;0,539;914,222;0,461;1498,000;1281,000;573,088;35,000;17,000;2556,400;0,776;0,303;56,666;33,711;55,870;17,810;1319,200;205,060;0,813;0,552;0,890;0,740;0,740;19,000;16,000;115,391;115,391;18,611;16,149;34,760;20,549;1046,660;0,727
304,900;8078,470;22,900;15,000;7,900;0,738;0,738;122,593;122,593;534,100;GI;51,880;13,000;0,788;0,984;0,016;42,090;41,000;2471,700;1942,963;1036,050;0,533;906,913;0,467;1404,000;1229,000;528,737;35,000;16,000;2487,100;0,786;0,282;55,513;33,046;56,660;17,260;1347,720;207,740;0,793;0,576;0,925;0,740;0,740;18,000;17,000;115,647;115,647;18,588;16,182;34,769;20,373;973,950;0,718
317,700;8396,170;33,900;25,000;8,900;0,707;0,707;115,574;115,574;534,200;GI;45,070;11,000;0,871;0,599;0,401;41,278;41,000;2748,900;2015,441;1146,219;0,569;869,222;0,431;1589,000;1205,000;733,459;39,000;23,000;2748,900;0,733;0,303;51,678;31,890;57,270;17,340;1458,750;230,170;0,779;0,546;0,872;0,739;0,739;21,000;18,000;115,644;115,644;18,678;16,250;34,927;20,471;1057,580;0,657
333,675;8729,845;46,000;35,000;11,000;0,737;0,737;126,709;126,709;533,200;GI;44,950;11,000;0,860;1,000;0,441;41,528;41,000;2648,800;1882,871;1028,857;0,546;854,014;0,454;1477,000;1226,000;765,929;38,000;29,000;2633,400;0,711;0,277;49,549;26,411;55,130;17,390;1465,210;227,070;0,793;0,568;0,906;0,739;0,739;19,000;19,000;116,032;116,032;18,689;16,349;35,038;20,778;1122,510;0,624
326,694;326,694;42,819;31,000;11,819;0,746;0,746;121,570;121,570;500,800;GI;60,560;14,000;0,852;0,908;0,092;43,389;41,000;2687,300;1819,322;1039,199;0,571;780,123;0,429;1436,000;1078,000;867,978;34,000;25,000;2687,300;0,677;0,254;53,509;34,719;57,390;17,470;1411,310;220,170;0,804;0,563;0,872;0,746;0,746;18,000;16,000;121,570;121,570;18,000;16,000;34,000;25,000;1101,170;0,593
301,450;628,144;41,000;35,000;6,000;0,746;0,746;115,485;115,485;509,300;GI;45,080;11,000;0,827;0,708;0,292;42,038;41,000;2602,600;1683,171;951,582;0,565;731,589;0,435;1289,000;991,000;919,429;31,000;31,000;2610,300;0,647;0,241;54,296;29,659;55,120;17,590;1294,640;200,650;0,825;0,563;0,896;0,746;0,746;16,000;15,000;118,571;118,571;17,000;15,500;32,500;28,000;1016,490;0,609
270,850;898,994;22,700;13,000;9,700;0,718;0,718;113,469;113,469;528,800;Estándar;45,030;11,000;0,757;0,767;0,233;43,567;41,000;2394,700;1296,254;693,584;0,535;602,670;0,465;946,000;822,000;1098,446;25,000;37,000;2387,000;0,541;0,201;51,850;29,688;51,450;17,790;1193,570;191,660;0,770;0,672;0,959;0,737;0,737;12,000;13,000;116,986;116,986;15,333;14,667;30,000;31,000;940,040;0,725
301,400;1200,394;20,500;9,000;11,500;0,731;0,731;110,262;110,262;530,200;Estándar;47,000;11,000;0,867;0,482;0,518;42,525;41,000;2748,900;1750,964;1192,739;0,681;558,225;0,319;1626,000;761,000;997,936;29,000;29,000;2733,500;0,637;0,262;60,378;34,412;52,410;17,450;1329,230;206,707;0,812;0,615;0,880;0,736;0,736;19,000;10,000;115,222;115,222;16,250;13,500;29,750;30,500;1074,000;0,753
311,350;1511,744;15,900;8,000;7,900;0,749;0,749;109,878;109,878;530,100;Estándar;56,670;13,000;0,898;0,351;0,649;40,626;41,000;2833,600;2242,453;1157,418;0,516;1085,034;0,484;1583,000;1484,000;591,147;36,000;14,000;2833,600;0,791;0,307;62,290;42,225;57,500;17,540;1334,220;206,110;0,808;0,617;0,951;0,738;0,738;19,000;17,000;114,079;114,079;16,800;14,200;31,000;27,200;1100,000;0,666
314,775;1826,519;20,000;14,000;6,000;0,746;0,746;108,435;108,435;528,900;Estándar;48,080;11,000;0,920;0,215;0,785;40,939;41,000;2902,900;2443,854;1251,423;0,512;1192,431;0,488;1591,000;1516,000;459,046;37,000;15,000;2902,900;0,842;0,284;66,050;30,603;54,720;17,550;1354,000;207,526;0,796;0,660;0,914;0,740;0,740;19,000;18,000;113,065;113,065;17,167;14,833;32,000;25,167;1173,930;0,594
302,094;2128,613;22,394;14,000;8,394;0,705;0,705;107,194;107,194;530,900;Estándar;46,780;11,000;0,893;0,330;0,670;38,927;41,000;2818,200;2349,349;1151,812;0,490;1197,537;0,510;1587,000;1650,000;468,851;41,000;15,000;2818,200;0,834;0,300;57,301;31,257;56,130;17,590;1371,820;222,100;0,780;0,483;0,898;0,735;0,735;20,000;21,000;112,193;112,193;17,571;15,714;33,286;23,714;1129,430;0,585
303,200;2431,813;25,000;15,000;10,000;0,730;0,730;113,151;113,151;530,800;Estándar;58,870;14,000;0,849;0,597;0,403;40,498;41,000;2679,600;2129,978;965,263;0,453;1164,715;0,547;1297,000;1565,000;549,622;36,000;19,000;2679,600;0,795;0,204;59,166;28,927;53,670;17,620;1326,200;210,820;0,767;0,517;0,887;0,734;0,734;16,000;20,000;112,311;112,311;17,375;16,250;33,625;23,125;1161,200;0,580
284,200;2716,013;22,000;14,000;8,000;0,681;0,681;106,366;106,366;534,500;Estándar/LCD;43,490;10,000;0,847;0,473;0,527;40,568;41,000;2671,900;2023,824;973,903;0,481;1049,921;0,519;1331,100;1435,000;648,076;36,000;19,000;2671,900;0,757;0,262;56,217;34,109;54,540;17,390;1350,450;221,970;0,773;0,563;0,902;0,728;0,728;17,000;19,000;111,658;111,658;17,333;16,556;33,889;22,667;1193,900;0,547
317,300;3033,313;21,900;12,000;9,900;0,744;0,744;117,068;117,068;531,100;Estándar/GI;38,210;10,000;0,859;0,687;0,313;39,494;41,000;2664,200;2006,669;1072,734;0,535;933,935;0,465;1453,000;1265,000;657,531;34,000;18,000;2710,400;0,753;0,265;59,020;36,530;51,940;17,680;1358,750;211,010;0,782;0,555;0,917;0,730;0,730;18,000;16,000;112,201;112,201;17,400;16,500;33,900;22,200;1162,320;0,709
